country,designation,points,price,price_GBP
Austria,Fraueneweingärten Smaragd,89,25.0,30.0
US,Leonardo,87,50.0,60.0
Australia,Mangan East Block,87,55.0,66.0
US,,87,30.0,36.0
US,,87,12.0,14.399999999999999
US,,87,15.0,18.0
France,,87,15.0,18.0
Chile,,87,16.0,19.2
US,Acero Don Miguel Vineyard,87,29.0,34.8
US,Toboni Vineyard,87,45.0,54.0
Australia,,87,9.0,10.799999999999999
Chile,,87,13.0,15.6
Italy,Violante,87,15.0,18.0
US,Il Fiore,87,30.0,36.0
US,Super Tuscan Style,87,28.0,33.6
Chile,Grand Reserve,87,20.0,24.0
Italy,Graticciaia,87,100.0,120.0
US,,87,20.0,24.0
US,,87,16.0,19.2
Italy,Falco Nero Riserva,87,18.0,21.599999999999998
Italy,N Zero,87,15.0,18.0
US,,87,26.0,31.2
Chile,Special Reserve,87,16.0,19.2
US,Storm Front,87,29.0,34.8
France,Cuvée T,87,25.0,30.0
US,Red-On-Red,87,10.0,12.0
Austria,Erdenlied,87,13.0,15.6
France,Chenin de Mercuès,87,29.0,34.8
US,,87,19.0,22.8
France,Domaine de Châtenoy Rouge Noir,87,23.0,27.599999999999998
US,Dry,86,16.0,19.2
Italy,Viognier de Le Palaie,87,68.0,81.6
Italy,San Giovanni della Sala,87,,
US,,87,18.0,21.599999999999998
US,,87,60.0,72.0
Italy,,87,15.0,18.0
US,,87,25.0,30.0
US,Flutist,87,40.0,48.0
US,Pagani Ranch,87,35.0,42.0
Italy,Tragugnano,87,30.0,36.0
US,,87,30.0,36.0
US,Elu,87,65.0,78.0
Spain,Crianza,87,22.0,26.4
Italy,Vento Teso,87,,
Austria,,87,19.0,22.8
Argentina,Golden Reserve,87,21.0,25.2
Italy,,87,20.0,24.0
France,,87,18.0,21.599999999999998
France,Cuvée Eva,87,10.0,12.0
France,Les Hauts de Palette Vieilles Vignes,87,15.0,18.0
US,Stagecoach Vineyard,87,45.0,54.0
Spain,Crianza Selected Harvest,87,23.0,27.599999999999998
Italy,Decugnano Rosso,87,28.0,33.6
Italy,Villa Barbi Rosso,87,18.0,21.599999999999998
US,,87,44.0,52.8
France,,87,19.0,22.8
US,,87,26.0,31.2
US,,87,35.0,42.0
Germany,Dürkheimer Abtsfronhof Trocken,87,28.0,33.6
US,Estate Bottled,87,25.0,30.0
US,GSM Estate,87,38.0,45.6
Italy,Altero,91,80.0,96.0
Italy,,91,70.0,84.0
Italy,,91,50.0,60.0
Italy,Riserva,91,85.0,102.0
Italy,Campogiovanni,91,60.0,72.0
Italy,,91,60.0,72.0
US,,91,110.0,132.0
South Africa,Full Circle,91,42.0,50.4
Argentina,Pasionado Cuatro Cepas,91,50.0,60.0
Italy,Grazia,91,,
Italy,,91,50.0,60.0
Italy,,91,45.0,54.0
France,,91,14.0,16.8
France,,91,,
France,,91,15.0,18.0
France,,91,,
Italy,,91,75.0,90.0
South Africa,Eenzaamheid,91,37.0,44.4
Spain,Noviembre,91,50.0,60.0
US,Londer Vineyard,91,54.0,64.8
Italy,Zebras,91,60.0,72.0
France,Cuvée Pierre Moncuit-Delos Grand Cru Brut,91,50.0,60.0
Italy,,91,80.0,96.0
US,Noble Vineyard Lyra,91,36.0,43.199999999999996
US,Brut SP Reserve,91,45.0,54.0
Italy,Riserva,91,120.0,144.0
US,La Cruz Vineyard,91,38.0,45.6
US,Bien Nacido Vineyard Z Block,91,59.0,70.8
Italy,,91,,
Italy,I Poggiarelli,91,75.0,90.0
US,Strata,92,50.0,60.0
Argentina,Single Vineyard Reserva,92,20.0,24.0
US,,92,21.0,25.2
US,,92,32.0,38.4
Spain,Prado Enea Gran Reserva,92,62.0,74.39999999999999
Argentina,La Gran Blend,92,33.0,39.6
US,,92,40.0,48.0
US,Rincon Vineyard,92,44.0,52.8
US,,92,19.0,22.8
Argentina,Adrianna Vineyard,92,150.0,180.0
Argentina,,92,50.0,60.0
US,Unity,92,22.0,26.4
Italy,Vigna Monticchio,92,45.0,54.0
Italy,,92,25.0,30.0
US,Reserve,92,60.0,72.0
Germany,Bernkasteler Badstube Spätlese,92,28.0,33.6
Argentina,Gran Enemigo Agrelo Single Vineyard,92,110.0,132.0
France,Les Rouelles,92,60.0,72.0
Germany,Brauneberger Juffer-Sonnenuhr Trocken GG,92,65.0,78.0
Italy,Riserva,92,40.0,48.0
Italy,Collepiano,92,50.0,60.0
US,The Limit,92,45.0,54.0
US,,92,29.0,34.8
US,Inchinnan,92,54.0,64.8
US,Bien Nacido Vineyard,92,40.0,48.0
US,,92,38.0,45.6
US,,92,21.0,25.2
US,,92,35.0,42.0
US,,92,35.0,42.0
US,Spring Hill Vineyard,92,55.0,66.0
Germany,Westhofener Trocken,90,47.0,56.4
Germany,Haus Klosterberg Kabinett,90,18.0,21.599999999999998
US,Freedom Hill Vineyard,90,40.0,48.0
US,White Meritage,90,22.0,26.4
US,Terra Alta Vineyard Le Blanc,90,24.0,28.799999999999997
Germany,Hochgewächs Süss,90,18.0,21.599999999999998
France,Dédicace,90,20.0,24.0
US,Oso Vineyard,90,50.0,60.0
US,,90,23.0,27.599999999999998
US,Bien Nacido Vineyard,90,36.0,43.199999999999996
France,Foehn,90,24.0,28.799999999999997
US,The Orchards,90,18.0,21.599999999999998
Germany,Bruderberg Jungfernwein Auslese,90,82.0,98.39999999999999
Italy,Saia,90,30.0,36.0
US,,90,24.0,28.799999999999997
Italy,Delia Nivolelli Riserva,90,38.0,45.6
Germany,Trocken,90,25.0,30.0
US,Sterling Family Vineyard,90,32.0,38.4
Austria,Steinterrassen,90,23.0,27.599999999999998
Austria,Tagelsteiner,90,,
Italy,Cavalli,92,45.0,54.0
Italy,Iperione,92,90.0,108.0
US,Oyster Ridge,92,50.0,60.0
US,Redwoods' Edge,92,60.0,72.0
US,Paramour,92,125.0,150.0
Italy,Ilatraia,92,60.0,72.0
US,,92,42.0,50.4
France,,92,17.0,20.4
France,Cuvée Particulière,92,24.0,28.799999999999997
Spain,Cata de Consejero,92,48.0,57.599999999999994
US,Danseur,92,35.0,42.0
Portugal,Herdade da Pimenta,92,18.0,21.599999999999998
US,The Mutt,92,25.0,30.0
US,Coury,92,60.0,72.0
Germany,Graacher Himmelreich Auslese,92,52.0,62.4
US,Mirabai,92,35.0,42.0
US,,92,20.0,24.0
US,Articulate,92,40.0,48.0
France,,92,30.0,36.0
US,Monarch Mine Vineyard,92,18.0,21.599999999999998
US,Durant Vineyard,92,45.0,54.0
US,Whistling Ridge Vineyard,92,40.0,48.0
Spain,Aquilon,92,168.0,201.6
US,Hildegard,92,35.0,42.0
US,Saunders Vineyard,92,36.0,43.199999999999996
Italy,Cà del Pazzo,92,43.0,51.6
US,7 Percent,92,36.0,43.199999999999996
Germany,Tradition Kabinett,92,30.0,36.0
US,Sanford & Benedict Vineyard,92,60.0,72.0
US,Brut Rosé,92,43.0,51.6
France,Vieilles Vignes,86,31.0,37.199999999999996
France,Vieilles Vignes,86,25.0,30.0
Argentina,Made with Organic Grapes,86,13.0,15.6
Portugal,Dow's Boardroom,86,25.0,30.0
US,,86,28.0,33.6
France,Aramis,86,10.0,12.0
Argentina,Misterio Reserva,86,15.0,18.0
Portugal,,86,14.0,16.8
US,,86,12.0,14.399999999999999
US,Sweet Red,86,10.0,12.0
Germany,Sweet Red,86,11.0,13.2
France,Les Vergers Premier Cru,86,63.0,75.6
France,Les Chaboeufs Premier Cru,86,64.0,76.8
US,Reserve,86,30.0,36.0
Portugal,Dom Diogo Colheita Seleccionada,86,15.0,18.0
Italy,Bussia Trentaquattro 34,86,75.0,90.0
Italy,Trentaquattro 34,86,59.0,70.8
France,,86,10.0,12.0
US,The Attaché,86,40.0,48.0
France,Le Clos,86,21.0,25.2
Argentina,Atrevida,86,18.0,21.599999999999998
US,,86,15.0,18.0
Turkey,Selda,86,15.0,18.0
Italy,Spezie Riserva,86,60.0,72.0
US,,86,15.0,18.0
France,,86,10.0,12.0
France,,86,30.0,36.0
Turkey,Rosé,86,19.0,22.8
Argentina,VAV Tres Fincas,86,20.0,24.0
Italy,Riserva,86,75.0,90.0
France,K Lys,91,,
US,Harrison Hill Red Wine,91,72.0,86.39999999999999
US,Seven Hills Vineyard Estate,91,37.0,44.4
Australia,Bin 51,91,20.0,24.0
US,Boushey Vineyard Red Wine,91,50.0,60.0
Portugal,,90,13.0,15.6
US,Ritchie Vineyard,90,50.0,60.0
Italy,Nero,90,53.0,63.599999999999994
Italy,Kabir,90,,
US,,90,30.0,36.0
France,Château de Haute-Serre Cuvée Géron Dadine,90,45.0,54.0
US,Red Paintbrush,90,28.0,33.6
US,,90,32.0,38.4
Italy,Damaschito,90,35.0,42.0
Australia,,90,25.0,30.0
Portugal,Novus,90,,
Portugal,Reserva,90,40.0,48.0
US,Frederick Red Wine,90,50.0,60.0
Italy,Masseria Maime,90,34.0,40.8
Argentina,Viña Eleodoro Aciar Single Vineyard,90,47.0,56.4
US,Old Vine,90,28.0,33.6
US,Stillwater Creek Vineyard,90,22.0,26.4
US,Altitude 2401 Fair Play Farms,90,24.0,28.799999999999997
US,,88,30.0,36.0
Spain,C,88,16.0,19.2
US,Maddelena,88,26.0,31.2
France,,88,15.0,18.0
France,,88,,
France,,88,20.0,24.0
Italy,Cifra,88,30.0,36.0
US,Semi Dry,88,13.0,15.6
US,Artistry,88,40.0,48.0
US,Jose S. Ferrer Selection,88,50.0,60.0
Spain,Hacienda Pradalagar,88,140.0,168.0
Italy,,88,27.0,32.4
US,Estate Vineyard,88,40.0,48.0
US,The Estates,88,26.0,31.2
US,Traditions,88,13.0,15.6
Italy,,88,26.0,31.2
Spain,Falcata Casa Gran,88,18.0,21.599999999999998
Italy,Mongrana,88,22.0,26.4
Italy,,88,17.0,20.4
US,,88,52.0,62.4
France,Domaine de la Perrière,88,26.0,31.2
US,Cherryblock,88,90.0,108.0
US,,88,20.0,24.0
Italy,Chirlet,88,,
US,Dollarhide Estate Vineyard,88,50.0,60.0
US,,88,22.0,26.4
US,,88,19.0,22.8
US,,88,21.0,25.2
US,Zephyr Ridge,88,20.0,24.0
Chile,Cholqui,88,50.0,60.0
France,Climat En Carementrant,89,57.0,68.39999999999999
Portugal,,89,32.0,38.4
Portugal,Subíidio,89,18.0,21.599999999999998
Argentina,Reserva,89,20.0,24.0
US,Besson Vineyard,89,28.0,33.6
France,,89,34.0,40.8
Georgia,,89,28.0,33.6
US,Hyland Vineyard Legacy,89,100.0,120.0
US,,89,26.0,31.2
France,,89,25.0,30.0
US,Estate,89,29.0,34.8
US,Cuvee Le Bec,89,25.0,30.0
US,Estate,89,35.0,42.0
Italy,Cannubi,89,45.0,54.0
France,Clos Philippe le Hardi,89,30.0,36.0
US,Zeitoun Vineyard,89,50.0,60.0
US,,89,28.0,33.6
US,Patricia's Cuvée,89,55.0,66.0
France,Tête de Cru Les Perrières,89,49.0,58.8
France,,89,,
Italy,Rocche di Castiglione,89,79.0,94.8
Australia,Cracking Black,89,28.0,33.6
Portugal,Special Reserve Tawny,89,17.0,20.4
US,,89,38.0,45.6
Italy,Quarantacinque Riserva,89,99.0,118.8
Georgia,,89,13.0,15.6
Georgia,Zigu,89,27.0,32.4
US,,89,19.0,22.8
US,Justice Vineyard,89,55.0,66.0
Italy,Montersino Ad Altiora,89,34.0,40.8
France,,95,165.0,198.0
Italy,Nervo,95,59.0,70.8
France,Domaine du Clos Frantin Les Malconsorts Premier Cru,95,195.0,234.0
France,Les Cent Vignes Premier Cru,95,45.0,54.0
US,John Sebastiano Vineyard,95,52.0,62.4
France,,95,,
US,Single Vineyard La Coupelle,95,60.0,72.0
France,Cuvée Héritiers Latour,95,399.0,478.79999999999995
Spain,Les Manyes,95,290.0,348.0
France,Château Corton Grancey,95,165.0,198.0
France,Les Quatre Journaux,95,650.0,780.0
France,,95,200.0,240.0
France,Les Gouttes d'Or Premier Cru,94,99.0,118.8
US,Estate Bottled,94,219.0,262.8
US,Rita's Reserve Bien Nacido Vineyard,94,60.0,72.0
US,Voyageur Yellow Jacket Vineyard,94,50.0,60.0
US,,94,50.0,60.0
France,Champs Pimont Premier Cru,94,60.0,72.0
US,Garys' Vineyard,94,60.0,72.0
US,Noir,94,55.0,66.0
US,Tensley Vineyard,94,42.0,50.4
US,Old Vines,94,99.0,118.8
US,Colson Canyon Vineyard,94,44.0,52.8
US,Estate Bottled,94,64.0,76.8
US,J. Schram,94,120.0,144.0
US,Pommard 5,94,60.0,72.0
France,En Chevret Premier Cru,94,95.0,114.0
US,Smith Vineyard,94,50.0,60.0
US,Rancho Boa Vista Vineyard,94,55.0,66.0
France,Les Fèves Premier Cru,94,93.0,111.6
Portugal,Morgado da Canita Tinto,88,8.0,9.6
US,,88,26.0,31.2
Italy,Sanice Riserva,88,18.0,21.599999999999998
Italy,Pancole,88,12.0,14.399999999999999
US,Hillside Estate,88,40.0,48.0
US,Grand Estates,88,12.0,14.399999999999999
Italy,Silenzio,88,52.0,62.4
US,Rough House,88,21.0,25.2
US,Sierra Madre Vineyard,88,30.0,36.0
US,,88,49.0,58.8
US,,88,35.0,42.0
US,,88,19.0,22.8
Italy,Riserva,88,22.0,26.4
Italy,Pollino,88,,
US,Madrona Hill Vineyard,88,39.0,46.8
Italy,Principe Strozzi,88,18.0,21.599999999999998
US,Luvisi Vineyard,88,48.0,57.599999999999994
US,Natural,88,16.0,19.2
US,Brut,88,14.0,16.8
US,Sweet Cuvée,88,14.0,16.8
France,Brut Royal Rosé,88,35.0,42.0
US,,88,13.0,15.6
US,Cracked Earth,88,12.0,14.399999999999999
US,Euphoric La Vista Vineyard,88,55.0,66.0
US,,88,30.0,36.0
US,,88,40.0,48.0
US,Tyto,88,18.0,21.599999999999998
Germany,Kabinett,88,15.0,18.0
Spain,,88,20.0,24.0
US,,88,36.0,43.199999999999996
France,Prestige Premier Cru Brut Rosé,90,,
France,,90,,
Italy,,90,25.0,30.0
South Africa,Five Soldiers,90,50.0,60.0
Australia,Bush Vine,90,19.0,22.8
Australia,Diana Madeline,90,109.0,130.79999999999998
US,Corallina Rosé of,90,25.0,30.0
US,Saltonstall Vineyard,90,55.0,66.0
France,Thauvenay,90,35.0,42.0
Chile,Don Maximiano Founder's Reserve,90,95.0,114.0
Austria,,90,30.0,36.0
US,,90,25.0,30.0
US,Caliche Lake Vineyard,90,10.0,12.0
US,,90,34.0,40.8
Austria,,90,25.0,30.0
US,Reserve Estate Grown,90,28.0,33.6
South Africa,,90,24.0,28.799999999999997
Chile,Alpha,90,22.0,26.4
US,Made With Organic Grapes,90,15.0,18.0
France,Le Grand Bouqueteau Réserve,90,,
Italy,Centosassi,90,30.0,36.0
US,Naughty Little Hillsides Estate,90,25.0,30.0
US,Reserve,90,30.0,36.0
France,Premium,90,45.0,54.0
US,,90,25.0,30.0
Austria,Spiegel,90,37.0,44.4
US,Brut Rosé,90,14.0,16.8
Portugal,Condessa de Santar,85,32.0,38.4
US,Caton Vineyard,85,42.0,50.4
Italy,Pinot Grigio,85,14.0,16.8
Canada,Family Reserve,85,50.0,60.0
US,,85,12.0,14.399999999999999
Chile,Tierra Oscura,84,15.0,18.0
France,Sables d'Azur,84,9.0,10.799999999999999
Italy,,84,10.0,12.0
Italy,,84,,
Chile,Reserva,84,10.0,12.0
France,Les Domaniers de Puits Mouret,84,20.0,24.0
Chile,Reserva,84,14.0,16.8
Italy,,84,16.0,19.2
US,,84,18.0,21.599999999999998
US,Director's Cut,84,26.0,31.2
US,,84,28.0,33.6
US,Windacre,84,30.0,36.0
US,Moore Vineyard,84,30.0,36.0
US,,86,35.0,42.0
Spain,Rosado,86,10.0,12.0
Italy,Campirossi,86,17.0,20.4
Italy,Ìchore,86,16.0,19.2
US,Proprietor's Reserve,86,20.0,24.0
Portugal,Vintage,86,,
Portugal,Vintage,86,,
Germany,1479N Ruber,86,28.0,33.6
France,,86,15.0,18.0
France,,86,,
France,,86,17.0,20.4
France,,86,16.0,19.2
France,,86,8.0,9.6
France,,86,13.0,15.6
US,Derbyshire Vineyard,86,20.0,24.0
Italy,,86,16.0,19.2
US,Private Stock,86,80.0,96.0
Germany,Bombacher Sommerhalde R GG Trocken,86,111.0,133.2
France,L'Oeuvre de Perraud,87,25.0,30.0
Argentina,Los Cardos,87,13.0,15.6
Argentina,Reserve,87,11.0,13.2
US,,87,25.0,30.0
Germany,Weinkeller Erbach,87,14.0,16.8
US,,87,24.0,28.799999999999997
France,,87,32.0,38.4
Portugal,Private Selection,87,25.0,30.0
US,,87,12.0,14.399999999999999
US,Forté,87,28.0,33.6
France,,87,23.0,27.599999999999998
Georgia,,87,15.0,18.0
France,,87,,
France,Les Vieux Murs,87,30.0,36.0
France,En Paradis,87,25.0,30.0
France,,87,25.0,30.0
Italy,,87,45.0,54.0
Italy,Prapò,87,45.0,54.0
France,Aux Gravains Premier Cru,87,,
Italy,Basarin,87,,
Turkey,Mermaid Rosé,87,19.0,22.8
Italy,La Fenice,87,40.0,48.0
Portugal,Dom Diogo Colheita Seleccionada,87,16.0,19.2
US,Finnegan Hill Vineyard,87,29.0,34.8
Israel,,87,35.0,42.0
Argentina,Reserva Mountain Blend,87,13.0,15.6
Portugal,Vale da Poupa Field Blend Biologico,87,,
France,Esprit de Lyre,87,18.0,21.599999999999998
Italy,Bussia,87,60.0,72.0
France,,87,48.0,57.599999999999994
US,Poker Knight,87,45.0,54.0
US,Mamma Mia Estate,87,23.0,27.599999999999998
Spain,Brut Rosé,87,10.0,12.0
US,Wild Horse Peak Mountain Vineyards 4-Block Blend,87,29.0,34.8
US,,87,15.0,18.0
US,,87,22.0,26.4
Italy,Cantagallo Gioveto,87,33.0,39.6
US,,87,12.0,14.399999999999999
Chile,Gran Reserva,87,14.0,16.8
France,Les Belles Vignes,87,27.0,32.4
US,Wente Clone Old Vine,87,26.0,31.2
Spain,,87,20.0,24.0
Italy,Madama,87,17.0,20.4
Italy,Rié,87,17.0,20.4
US,Reserve,87,60.0,72.0
Italy,Aragone,87,18.0,21.599999999999998
US,Red Oak Vineyard,87,20.0,24.0
US,,87,18.0,21.599999999999998
US,,87,28.0,33.6
Italy,Centobricchi,87,23.0,27.599999999999998
Chile,Reserva,87,11.0,13.2
Spain,,87,14.0,16.8
Italy,,87,22.0,26.4
US,,87,18.0,21.599999999999998
US,PGV,87,15.0,18.0
US,Cimarron,87,25.0,30.0
France,L'Elegante,87,25.0,30.0
Chile,Reserva,87,14.0,16.8
Chile,Reserva Unoaked,87,13.0,15.6
US,,87,30.0,36.0
France,SLS Blend No. 8,84,12.0,14.399999999999999
Chile,Reserva,84,11.0,13.2
US,,84,10.0,12.0
Italy,,84,28.0,33.6
France,,84,,
France,Les Combes,84,,
US,Three Popes,84,22.0,26.4
Chile,Selection,84,9.0,10.799999999999999
US,Estate Grown,83,25.0,30.0
Spain,Extra Dry,83,13.0,15.6
US,Family Reserve,83,8.0,9.6
Chile,,83,16.0,19.2
US,,83,16.0,19.2
US,Estate Grown,83,12.0,14.399999999999999
Chile,Vitral Reserva,83,12.0,14.399999999999999
Spain,Roble,83,7.0,8.4
France,,83,13.0,15.6
US,Sobra,88,30.0,36.0
US,,88,14.0,16.8
Croatia,Premium,88,25.0,30.0
Armenia,Estate Bottled,88,15.0,18.0
Italy,Ronco delle Cime,88,35.0,42.0
Chile,,88,18.0,21.599999999999998
US,Tondre Grapefield,88,23.0,27.599999999999998
US,6,88,15.0,18.0
France,,88,18.0,21.599999999999998
US,Betty's Vineyard,88,28.0,33.6
US,,88,32.0,38.4
Italy,San Michele,88,15.0,18.0
Spain,Añares Crianza,88,18.0,21.599999999999998
US,,88,20.0,24.0
Italy,Imperatrice,88,17.0,20.4
France,Découverte,88,22.0,26.4
Portugal,,88,10.0,12.0
France,,88,16.0,19.2
France,,88,15.0,18.0
France,,88,15.0,18.0
France,Château Haut Mondain,88,15.0,18.0
France,,88,13.0,15.6
France,Le Rosé de Floridène,88,18.0,21.599999999999998
France,,88,10.0,12.0
US,,88,20.0,24.0
US,,88,28.0,33.6
France,,88,15.0,18.0
Italy,Negroamaro,88,17.0,20.4
Italy,,88,,
Italy,,88,17.0,20.4
US,Southern Exposure,85,35.0,42.0
US,,85,30.0,36.0
US,Reserve,85,12.0,14.399999999999999
France,,85,10.0,12.0
Chile,Queulat Gran Reserva,85,15.0,18.0
Chile,Casa La Joya Reserve,85,11.0,13.2
US,,85,20.0,24.0
Italy,,85,16.0,19.2
US,Forte,85,27.0,32.4
US,Stagecoach Vineyard,85,52.0,62.4
Austria,,85,16.0,19.2
US,Estate,85,80.0,96.0
Germany,Piesporter Goldtröpfchen Kabinett,85,14.0,16.8
South Africa,,85,12.0,14.399999999999999
US,,85,12.0,14.399999999999999
France,,85,12.0,14.399999999999999
France,,85,11.0,13.2
US,Stillwater Creek Vineyard,85,30.0,36.0
Italy,,85,14.0,16.8
France,Les Enclos Prestige,85,13.0,15.6
US,Obsidian Ridge Vineyard,85,28.0,33.6
France,dA,85,10.0,12.0
Italy,,85,10.0,12.0
US,,85,22.0,26.4
Italy,La Cesura,85,17.0,20.4
US,Beatty Ranch,86,39.0,46.8
France,Cuvée Emile Willm,86,20.0,24.0
France,Rosé Brut,86,22.0,26.4
Chile,Cuvée,86,15.0,18.0
Italy,,86,13.0,15.6
France,,86,,
France,,86,22.0,26.4
Italy,Licoste,86,20.0,24.0
France,Cuvée René Dopff,86,24.0,28.799999999999997
US,Crush,86,15.0,18.0
US,,86,10.0,12.0
US,Rosé,86,24.0,28.799999999999997
South Africa,,86,15.0,18.0
US,Red,86,38.0,45.6
France,Tradition,86,14.0,16.8
France,Tradition,86,18.0,21.599999999999998
France,Brut Rosé,86,20.0,24.0
US,,86,26.0,31.2
Chile,Block Selection Reserve Block N. 16,86,12.0,14.399999999999999
US,SRH,86,23.0,27.599999999999998
US,Three Coins,86,55.0,66.0
Italy,S. Joseph,86,17.0,20.4
Italy,Villa Malacari,86,18.0,21.599999999999998
Chile,Corralillo,86,20.0,24.0
US,Hot To Trot,86,10.0,12.0
Italy,,86,13.0,15.6
Italy,,86,13.0,15.6
US,,86,12.0,14.399999999999999
US,Cuvée Brut,86,30.0,36.0
US,,86,25.0,30.0
US,On Point Christinna's Cuvee,91,36.0,43.199999999999996
US,INOX Unoaked,91,19.0,22.8
US,,91,35.0,42.0
Spain,Valdegines,91,65.0,78.0
US,Solus Estate,91,34.0,40.8
Italy,Rosé,91,45.0,54.0
Portugal,Late Bottled Vintage,91,,
France,Cuvée du Py,91,26.0,31.2
Italy,Flavio,91,49.0,58.8
US,Sleeping Lady Vineyard,91,125.0,150.0
South Africa,,91,29.0,34.8
Portugal,Late Bottled Vintage,91,30.0,36.0
US,Misfit,91,50.0,60.0
US,,91,28.0,33.6
US,Heritage Reserve,91,40.0,48.0
US,Henry Brothers Vineyard,91,90.0,108.0
US,Rutherford Bench Reserve,91,70.0,84.0
US,Felicity,91,60.0,72.0
Italy,Brut,91,18.0,21.599999999999998
US,,91,34.0,40.8
France,Blanc de Noirs Brut,91,60.0,72.0
US,Domaine,91,29.0,34.8
France,R.010 Brut,91,53.0,63.599999999999994
US,Mistral,91,26.0,31.2
US,,91,28.0,33.6
Australia,,91,39.0,46.8
US,,91,23.0,27.599999999999998
US,Lafond Vineyard Late Harvest,91,32.0,38.4
France,Blanc de Blancs Brut,91,40.0,48.0
US,Marylhurst Estate,88,36.0,43.199999999999996
Italy,Riserva,88,28.0,33.6
US,,88,30.0,36.0
Portugal,Colheita,88,10.0,12.0
France,,88,28.0,33.6
Italy,Mentore,88,14.0,16.8
Argentina,Made with organically grown grapes,88,17.0,20.4
Italy,Rubiolo,88,20.0,24.0
Argentina,Estate,88,16.0,19.2
Australia,,88,65.0,78.0
US,Earth,88,45.0,54.0
France,,88,,
Portugal,Periquita Reserva,88,16.0,19.2
France,Brut Rosé,88,30.0,36.0
Argentina,Benchmark Reserva,88,,
US,Amaro,88,50.0,60.0
US,Megahertz,88,50.0,60.0
France,,88,25.0,30.0
Italy,Don Vincenzo,88,40.0,48.0
Italy,Il Picchio Riserva,88,52.0,62.4
US,Estate,88,35.0,42.0
France,Naturé,88,31.0,37.199999999999996
France,,88,29.0,34.8
US,Azaya Ranch Vineyard,88,58.0,69.6
Italy,Ciabatta,88,25.0,30.0
US,The Count Founder's,87,20.0,24.0
US,Wine O' Clock,87,18.0,21.599999999999998
US,Wildebeest,87,25.0,30.0
Chile,Gran Reserva Apalta,87,15.0,18.0
US,Molly's,87,21.0,25.2
US,Order of the Cave,87,50.0,60.0
France,Maydie Vintage,87,28.0,33.6
France,,87,15.0,18.0
France,,87,19.0,22.8
France,,87,20.0,24.0
France,,87,20.0,24.0
US,,87,21.0,25.2
France,,87,52.0,62.4
France,Brut,87,32.0,38.4
France,Macvin du Jura,87,56.0,67.2
US,Five Thirteen,87,35.0,42.0
US,,87,13.0,15.6
Italy,Castagnino,87,17.0,20.4
Italy,Capro,87,53.0,63.599999999999994
France,Petit Bourgeois,87,13.0,15.6
South Africa,,87,12.0,14.399999999999999
US,Wildflower,87,10.0,12.0
US,Winemakers Select Series Co-ferment,87,40.0,48.0
Italy,Solitario,87,45.0,54.0
US,Culloden Vineyard,87,13.0,15.6
US,Spice Cabinet Vineyard,87,13.0,15.6
US,,87,17.0,20.4
US,,87,12.0,14.399999999999999
US,Vesuvius,87,18.0,21.599999999999998
Italy,Donna Luciana,87,18.0,21.599999999999998
US,Late Harvest,84,11.0,13.2
Chile,Reserva,84,13.0,15.6
US,Estate Bottled,84,25.0,30.0
US,,84,10.0,12.0
US,,84,18.0,21.599999999999998
US,Vintner's Select,84,19.0,22.8
Chile,,84,10.0,12.0
Argentina,Ampakama,84,10.0,12.0
France,Alexis,84,11.0,13.2
Argentina,,84,6.0,7.199999999999999
US,,84,10.0,12.0
US,,84,14.0,16.8
US,Seduce,84,57.0,68.39999999999999
Italy,,84,10.0,12.0
US,,84,25.0,30.0
US,Mitsuko's Vineyard,84,21.0,25.2
Argentina,,84,10.0,12.0
US,,84,20.0,24.0
US,Teldeschi Vineyard,84,42.0,50.4
US,Semi-Dry,84,16.0,19.2
Chile,Selected Terroir,84,10.0,12.0
Chile,120,84,8.0,9.6
US,,84,25.0,30.0
France,,84,10.0,12.0
Chile,Selected Varietal,84,12.0,14.399999999999999
Argentina,,84,11.0,13.2
US,,84,10.0,12.0
US,Clarissa Vin Rouge,84,47.0,56.4
US,Pickberry Vineyards,88,50.0,60.0
Italy,Gran Selezione,88,79.0,94.8
France,La Chatenière Premier Cru,88,60.0,72.0
Italy,,88,20.0,24.0
US,The Jack,88,18.0,21.599999999999998
US,VH Vineyard,88,46.0,55.199999999999996
US,Zephyr Ridge,88,38.0,45.6
Italy,,88,19.0,22.8
Italy,Antica Chiusina,88,55.0,66.0
New Zealand,,88,19.0,22.8
US,Doyle Family Vineyards Reserve,88,35.0,42.0
Italy,Plenio Riserva,88,35.0,42.0
US,Hilda's,88,22.0,26.4
South Africa,,88,14.0,16.8
US,,88,30.0,36.0
New Zealand,Lumiere,88,24.0,28.799999999999997
US,,88,35.0,42.0
US,Tanzen Dame Morehouse Road Dry,88,26.0,31.2
US,,88,40.0,48.0
US,Biodynamic,88,20.0,24.0
US,Biodynamic,88,17.0,20.4
US,Estate,88,34.0,40.8
Italy,Rute,88,36.0,43.199999999999996
US,Homestead Reserve,88,24.0,28.799999999999997
US,16 Crows Cuvée,88,35.0,42.0
US,Private Reserve Nebbiolo,88,25.0,30.0
US,Lust,88,26.0,31.2
US,,88,30.0,36.0
South Africa,The Game Reserve,88,18.0,21.599999999999998
US,,88,30.0,36.0
New Zealand,,91,20.0,24.0
Italy,Rondinaia,91,18.0,21.599999999999998
US,Seven Springs,91,50.0,60.0
New Zealand,Cellar Selection,91,22.0,26.4
Italy,,91,21.0,25.2
